,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
375,Both,Bounded NBD,Low,High,10000,11,1.0,0.7333333,0.8461538
376,Both,Bounded NBD,High,High,10000,13,0.9979381,0.773781,0.8716794
377,Both,Bounded NBD,Low,High,10000,13,1.0,0.7333333,0.8461538
378,Both,Bounded NBD,High,Low,10000,13,1.0,0.9353035,0.9665704
379,Both,Bounded NBD,Very High,Low,10000,13,1.0,0.921762,0.9592884
380,Both,Bounded NBD,Medium,High,10000,13,0.9890411,0.7412731,0.8474178
381,Both,Bounded NBD,Low,Low,10000,13,0.9836066,0.952381,0.9677419
382,Both,Bounded NBD,Medium,Low,10000,13,1.0,0.9292929,0.9633508
383,Both,Bounded NBD,Very High,High,10000,13,0.9976247,0.8450704,0.9150327
384,Both,Bounded NBD,High,Low,10000,15,1.0,0.9353035,0.9665704
385,Both,Bounded NBD,Medium,Low,10000,15,0.997807,0.9191919,0.9568875
386,Both,Bounded NBD,Low,High,10000,15,1.0,0.7666667,0.8679245
387,Both,Bounded NBD,Very High,Low,10000,15,1.0,0.921762,0.9592884
388,Both,Bounded NBD,Very High,High,10000,15,0.9920698,0.8390342,0.909157
389,Both,Bounded NBD,Medium,High,10000,15,0.9917808,0.7433265,0.8497653
390,Both,Bounded NBD,Low,Low,10000,15,0.9836066,0.952381,0.9677419
391,Both,Bounded NBD,High,High,10000,15,1.0,0.7993605,0.888494
392,Both,Bounded NBD,High,High,10000,17,1.0,0.756195,0.8611743
393,Both,Bounded NBD,Medium,Low,10000,17,1.0,0.9292929,0.9633508
394,Both,Bounded NBD,Very High,High,10000,17,1.0,0.8531187,0.9207383
395,Both,Bounded NBD,Medium,High,10000,17,0.9768638,0.7802875,0.8675799
396,Both,Bounded NBD,Low,High,10000,17,1.0,0.75,0.8571429
397,Both,Bounded NBD,Very High,Low,10000,17,1.0,0.921762,0.9592884
398,Both,Bounded NBD,High,Low,10000,17,1.0,0.9353035,0.9665704
399,Both,Bounded NBD,Low,Low,10000,17,0.9836066,0.952381,0.9677419
400,Both,Bounded NBD,Very High,Low,10000,19,1.0,0.9197896,0.9582192
401,Both,Bounded NBD,Medium,Low,10000,19,1.0,0.9191919,0.9578947
402,Both,Bounded NBD,High,High,10000,19,0.9947479,0.7569944,0.8597367
403,Both,Bounded NBD,Very High,High,10000,19,1.0,0.8215962,0.9020619
404,Both,Bounded NBD,Low,High,10000,19,1.0,0.75,0.8571429
405,Both,Bounded NBD,High,Low,10000,19,1.0,0.936901,0.9674227
406,Both,Bounded NBD,Medium,High,10000,19,0.9890411,0.7412731,0.8474178
407,Both,Bounded NBD,Low,Low,10000,19,0.9836066,0.952381,0.9677419
408,Both,Bounded NBD,Medium,High,10000,4,0.9742931,0.7782341,0.8652968
409,Both,Bounded NBD,Low,Low,10000,4,0.9836066,0.952381,0.9677419
410,Both,Bounded NBD,Very High,High,10000,4,0.9975845,0.8309859,0.9066959
411,Both,Bounded NBD,Very High,Low,10000,4,1.0,0.9230769,0.96
412,Both,Bounded NBD,High,Low,10000,4,1.0,0.9384984,0.9682736
413,Both,Bounded NBD,Medium,Low,10000,4,1.0,0.9191919,0.9578947
414,Both,Bounded NBD,Low,High,10000,4,1.0,0.7833333,0.8785047
415,Both,Bounded NBD,High,High,10000,4,0.997897,0.7585931,0.8619437
416,Both,Bounded NBD,High,High,10000,6,0.9978925,0.7569944,0.8609091
417,Both,Bounded NBD,Low,High,10000,6,1.0,0.75,0.8571429
418,Both,Bounded NBD,High,Low,10000,6,1.0,0.9353035,0.9665704
419,Both,Bounded NBD,Very High,Low,10000,6,1.0,0.921762,0.9592884
420,Both,Bounded NBD,Medium,High,10000,6,0.9891304,0.7474333,0.851462
421,Both,Bounded NBD,Low,Low,10000,6,0.9836066,0.952381,0.9677419
422,Both,Bounded NBD,Medium,Low,10000,6,1.0,0.9232323,0.960084
423,Both,Bounded NBD,Very High,High,10000,6,0.997561,0.8229376,0.9018743
424,Both,Bounded NBD,High,Low,10000,8,1.0,0.9353035,0.9665704
425,Both,Bounded NBD,Low,High,10000,8,1.0,0.75,0.8571429
426,Both,Bounded NBD,Medium,High,10000,8,0.9803922,0.8213552,0.8938547
427,Both,Bounded NBD,Very High,Low,10000,8,1.0,0.921762,0.9592884
428,Both,Bounded NBD,Medium,Low,10000,8,0.9956427,0.9232323,0.9580713
429,Both,Bounded NBD,Low,Low,10000,8,0.9836066,0.952381,0.9677419
430,Both,Bounded NBD,Very High,High,10000,8,0.997551,0.8195842,0.8998527
431,Both,Bounded NBD,High,High,10000,8,0.9979508,0.7785771,0.8747194
432,Both,Bounded NBD,Low,High,10000,10,1.0,0.7333333,0.8461538
433,Both,Bounded NBD,Low,Low,10000,10,0.9836066,0.952381,0.9677419
434,Both,Bounded NBD,High,High,10000,10,1.0,0.753797,0.8596171
435,Both,Bounded NBD,Medium,Low,10000,10,1.0,0.9191919,0.9578947
436,Both,Bounded NBD,High,Low,10000,10,1.0,0.9353035,0.9665704
437,Both,Bounded NBD,Very High,Low,10000,10,1.0,0.921762,0.9592884
438,Both,Bounded NBD,Medium,High,10000,10,0.9779412,0.8193018,0.8916201
439,Both,Bounded NBD,Very High,High,10000,10,0.9976172,0.8423877,0.9134545
440,Both,Bounded NBD,Medium,High,10000,12,0.9917582,0.7412731,0.8484136
441,Both,Bounded NBD,Very High,Low,10000,12,1.0,0.921762,0.9592884
442,Both,Bounded NBD,Very High,High,10000,12,0.997561,0.8229376,0.9018743
443,Both,Bounded NBD,High,High,10000,12,0.9979839,0.7913669,0.8827463
444,Both,Bounded NBD,Low,Low,10000,12,0.9836066,0.952381,0.9677419
445,Both,Bounded NBD,High,Low,10000,12,1.0,0.936901,0.9674227
446,Both,Bounded NBD,Low,High,10000,12,1.0,0.7333333,0.8461538
447,Both,Bounded NBD,Medium,Low,10000,12,1.0,0.9232323,0.960084
448,Both,Bounded NBD,Medium,High,10000,14,0.9768041,0.7782341,0.8662857
449,Both,Bounded NBD,Low,Low,10000,14,0.9836066,0.952381,0.9677419
450,Both,Bounded NBD,Low,High,10000,14,1.0,0.7333333,0.8461538
451,Both,Bounded NBD,High,High,10000,14,0.9977195,0.6994404,0.8223684
452,Both,Bounded NBD,Very High,High,10000,14,1.0,0.8256204,0.904482
453,Both,Bounded NBD,High,Low,10000,14,1.0,0.9337061,0.9657166
454,Both,Bounded NBD,Medium,Low,10000,14,1.0,0.9232323,0.960084
455,Both,Bounded NBD,Very High,Low,10000,14,1.0,0.921762,0.9592884
456,Both,Bounded NBD,Medium,High,10000,16,0.9916898,0.7351129,0.8443396
457,Both,Bounded NBD,Low,Low,10000,16,0.9836066,0.952381,0.9677419
458,Both,Bounded NBD,High,Low,10000,16,1.0,0.9353035,0.9665704
459,Both,Bounded NBD,Medium,Low,10000,16,1.0,0.9272727,0.9622642
460,Both,Bounded NBD,Very High,Low,10000,16,1.0,0.921762,0.9592884
461,Both,Bounded NBD,Very High,High,10000,16,0.9975709,0.8262911,0.9038885
462,Both,Bounded NBD,Low,High,10000,16,1.0,0.75,0.8571429
463,Both,Bounded NBD,High,High,10000,16,0.9957983,0.7577938,0.8606446
464,Both,Bounded NBD,Very High,Low,10000,18,1.0,0.921762,0.9592884
465,Both,Bounded NBD,High,Low,10000,18,1.0,0.9353035,0.9665704
466,Both,Bounded NBD,Medium,High,10000,18,0.9916667,0.7330595,0.8429752
467,Both,Bounded NBD,High,High,10000,18,0.9979188,0.7665867,0.8670886
468,Both,Bounded NBD,Very High,High,10000,18,0.995086,0.8148893,0.8960177
469,Both,Bounded NBD,Medium,Low,10000,18,0.9978308,0.9292929,0.9623431
470,Both,Bounded NBD,Low,Low,10000,18,1.0,0.952381,0.9756098
471,Both,Bounded NBD,Low,High,10000,18,1.0,0.75,0.8571429
472,Both,Bounded NBD,High,Low,10000,20,1.0,0.936901,0.9674227
473,Both,Bounded NBD,Very High,Low,10000,20,1.0,0.9230769,0.96
474,Both,Bounded NBD,Medium,Low,10000,20,1.0,0.9232323,0.960084
475,Both,Bounded NBD,Very High,High,10000,20,0.997543,0.8169014,0.8982301
476,Both,Bounded NBD,Low,Low,10000,20,0.9836066,0.952381,0.9677419
477,Both,Bounded NBD,Medium,High,10000,20,0.984375,0.7761807,0.8679679
478,Both,Bounded NBD,Low,High,10000,20,1.0,0.75,0.8571429
479,Both,Bounded NBD,High,High,10000,20,0.9978814,0.7529976,0.8583144
480,No Diri,Pitman,Medium,High,10000,0,0.990566,0.862423,0.9220637
481,No Diri,Pitman,Very High,Low,10000,0,1.0,0.921762,0.9592884
482,No Diri,Pitman,Low,High,10000,0,0.877193,0.8333333,0.8547009
483,No Diri,Pitman,Medium,Low,10000,0,0.9978261,0.9272727,0.9612565
484,No Diri,Pitman,High,High,10000,0,0.9902344,0.8105516,0.8914286
485,No Diri,Pitman,High,Low,10000,0,1.0,0.9353035,0.9665704
486,No Diri,Pitman,Low,Low,10000,0,0.8695652,0.952381,0.9090909
487,No Diri,Pitman,Very High,High,10000,0,0.9968726,0.8551308,0.9205776
488,No Diri,Pitman,Very High,Low,10000,2,1.0,0.921762,0.9592884
489,No Diri,Pitman,Low,Low,10000,2,0.8955224,0.952381,0.9230769
490,No Diri,Pitman,Very High,High,10000,2,0.9968677,0.8537894,0.9197977
491,No Diri,Pitman,Medium,Low,10000,2,0.9978402,0.9333333,0.9645094
492,No Diri,Pitman,High,Low,10000,2,1.0,0.9384984,0.9682736
493,No Diri,Pitman,Low,High,10000,2,0.9090909,0.8333333,0.8695652
494,No Diri,Pitman,Medium,High,10000,2,0.9764151,0.8501027,0.9088913
495,No Diri,Pitman,High,High,10000,2,0.9960938,0.8153477,0.8967033
496,No Diri,Pitman,Low,Low,10000,3,0.8571429,0.952381,0.9022556
497,No Diri,Pitman,High,Low,10000,3,1.0,0.9353035,0.9665704
498,No Diri,Pitman,Medium,High,10000,3,0.9905213,0.8583162,0.919692
499,No Diri,Pitman,Very High,High,10000,3,0.9968847,0.8584842,0.9225225
500,No Diri,Pitman,Low,High,10000,3,0.8928571,0.8333333,0.862069
501,No Diri,Pitman,Medium,Low,10000,3,1.0,0.9232323,0.960084
502,No Diri,Pitman,Very High,Low,10000,3,1.0,0.921762,0.9592884
503,No Diri,Pitman,High,High,10000,3,0.9961278,0.822542,0.9010508
504,No Diri,Pitman,Low,High,10000,5,0.877193,0.8333333,0.8547009
505,No Diri,Pitman,Very High,High,10000,5,0.9960692,0.8497653,0.9171191
506,No Diri,Pitman,High,Low,10000,5,1.0,0.9337061,0.9657166
507,No Diri,Pitman,Low,Low,10000,5,0.8955224,0.952381,0.9230769
508,No Diri,Pitman,Very High,Low,10000,5,1.0,0.921762,0.9592884
509,No Diri,Pitman,Medium,High,10000,5,0.9882904,0.8665298,0.9234136
510,No Diri,Pitman,High,High,10000,5,0.9960823,0.8129496,0.8952465
511,No Diri,Pitman,Medium,Low,10000,5,1.0,0.9232323,0.960084
512,No Diri,Pitman,High,High,10000,7,0.9961052,0.8177458,0.8981563
513,No Diri,Pitman,Medium,Low,10000,7,1.0,0.9232323,0.960084
514,No Diri,Pitman,Low,Low,10000,7,0.9677419,0.952381,0.96
515,No Diri,Pitman,High,Low,10000,7,1.0,0.9353035,0.9665704
516,No Diri,Pitman,Low,High,10000,7,0.877193,0.8333333,0.8547009
517,No Diri,Pitman,Very High,Low,10000,7,1.0,0.921762,0.9592884
518,No Diri,Pitman,Very High,High,10000,7,0.9968578,0.8511066,0.9182344
519,No Diri,Pitman,Medium,High,10000,7,0.981352,0.8644764,0.919214
520,No Diri,Pitman,Medium,High,10000,9,0.9880383,0.8480493,0.9127072
521,No Diri,Pitman,High,High,10000,9,0.9960861,0.813749,0.8957325
522,No Diri,Pitman,Very High,High,10000,9,0.995338,0.8591549,0.9222462
523,No Diri,Pitman,High,Low,10000,9,1.0,0.936901,0.9674227
524,No Diri,Pitman,Low,Low,10000,9,0.952381,0.952381,0.952381
525,No Diri,Pitman,Very High,Low,10000,9,1.0,0.921762,0.9592884
526,No Diri,Pitman,Low,High,10000,9,0.8947368,0.85,0.8717949
527,No Diri,Pitman,Medium,Low,10000,9,0.997807,0.9191919,0.9568875
528,No Diri,Pitman,Medium,Low,10000,11,0.997807,0.9191919,0.9568875
529,No Diri,Pitman,Very High,Low,10000,11,1.0,0.921762,0.9592884
530,No Diri,Pitman,High,Low,10000,11,1.0,0.9408946,0.9695473
531,No Diri,Pitman,High,High,10000,11,0.9960823,0.8129496,0.8952465
532,No Diri,Pitman,Medium,High,10000,11,0.9858156,0.8562628,0.9164835
533,No Diri,Pitman,Low,High,10000,11,0.8947368,0.85,0.8717949
534,No Diri,Pitman,Very High,High,10000,11,0.9968774,0.8564722,0.9213564
535,No Diri,Pitman,Low,Low,10000,11,0.8695652,0.952381,0.9090909
536,No Diri,Pitman,Low,High,10000,13,0.8793103,0.85,0.8644068
537,No Diri,Pitman,Medium,High,10000,13,0.9858824,0.8603696,0.9188596
538,No Diri,Pitman,Medium,Low,10000,13,0.9956427,0.9232323,0.9580713
539,No Diri,Pitman,High,High,10000,13,0.9960784,0.8121503,0.89476
540,No Diri,Pitman,Very High,Low,10000,13,1.0,0.921762,0.9592884
541,No Diri,Pitman,Very High,High,10000,13,0.9960907,0.8544601,0.9198556
542,No Diri,Pitman,High,Low,10000,13,1.0,0.9376997,0.9678483
543,No Diri,Pitman,Low,Low,10000,13,0.8955224,0.952381,0.9230769
544,No Diri,Pitman,High,Low,10000,15,1.0,0.936901,0.9674227
545,No Diri,Pitman,Very High,Low,10000,15,1.0,0.921762,0.9592884
546,No Diri,Pitman,Low,Low,10000,15,0.8571429,0.952381,0.9022556
547,No Diri,Pitman,Low,High,10000,15,0.9090909,0.8333333,0.8695652
548,No Diri,Pitman,Very High,High,10000,15,0.996115,0.8598256,0.9229662
549,No Diri,Pitman,High,High,10000,15,0.9960899,0.8145484,0.8962181
550,No Diri,Pitman,Medium,Low,10000,15,1.0,0.9191919,0.9578947
551,No Diri,Pitman,Medium,High,10000,15,0.9811321,0.8542094,0.9132821
552,No Diri,Pitman,Low,High,10000,17,0.8947368,0.85,0.8717949
553,No Diri,Pitman,High,High,10000,17,1.0,0.8097522,0.8948763
554,No Diri,Pitman,Medium,High,10000,17,0.9858156,0.8562628,0.9164835
555,No Diri,Pitman,Medium,Low,10000,17,1.0,0.9191919,0.9578947
556,No Diri,Pitman,Low,Low,10000,17,0.8823529,0.952381,0.9160305
557,No Diri,Pitman,High,Low,10000,17,1.0,0.9353035,0.9665704
558,No Diri,Pitman,Very High,High,10000,17,0.9968553,0.8504359,0.9178429
559,No Diri,Pitman,Very High,Low,10000,17,1.0,0.9178172,0.9571478
560,No Diri,Pitman,Medium,Low,10000,19,1.0,0.9232323,0.960084
561,No Diri,Pitman,Very High,High,10000,19,0.9929356,0.8484239,0.915009
562,No Diri,Pitman,Low,High,10000,19,0.9090909,0.8333333,0.8695652
563,No Diri,Pitman,High,High,10000,19,0.9951124,0.813749,0.8953386
564,No Diri,Pitman,Medium,High,10000,19,0.9788235,0.8542094,0.9122807
565,No Diri,Pitman,Low,Low,10000,19,0.8695652,0.952381,0.9090909
566,No Diri,Pitman,Very High,Low,10000,19,1.0,0.9230769,0.96
567,No Diri,Pitman,High,Low,10000,19,1.0,0.9353035,0.9665704
568,No Diri,Pitman,High,High,10000,4,0.9960823,0.8129496,0.8952465
569,No Diri,Pitman,Very High,Low,10000,4,1.0,0.921762,0.9592884
570,No Diri,Pitman,Very High,High,10000,4,0.9945568,0.8578135,0.9211379
571,No Diri,Pitman,Low,High,10000,4,0.9259259,0.8333333,0.877193
572,No Diri,Pitman,Low,Low,10000,4,0.8823529,0.952381,0.9160305
573,No Diri,Pitman,Medium,Low,10000,4,1.0,0.9232323,0.960084
574,No Diri,Pitman,High,Low,10000,4,1.0,0.9392971,0.9686985
575,No Diri,Pitman,Medium,High,10000,4,0.9881797,0.8583162,0.9186813
576,No Diri,Pitman,Medium,Low,10000,6,0.997807,0.9191919,0.9568875
577,No Diri,Pitman,Very High,High,10000,6,0.9968847,0.8584842,0.9225225
578,No Diri,Pitman,Very High,Low,10000,6,1.0,0.921762,0.9592884
579,No Diri,Pitman,Low,Low,10000,6,0.8695652,0.952381,0.9090909
580,No Diri,Pitman,Medium,High,10000,6,0.9790698,0.8644764,0.9182116
581,No Diri,Pitman,Low,High,10000,6,0.8928571,0.8333333,0.862069
582,No Diri,Pitman,High,High,10000,6,0.9960669,0.8097522,0.8932981
583,No Diri,Pitman,High,Low,10000,6,1.0,0.936901,0.9674227
584,No Diri,Pitman,Low,High,10000,8,0.8928571,0.8333333,0.862069
585,No Diri,Pitman,High,Low,10000,8,1.0,0.9353035,0.9665704
586,No Diri,Pitman,Medium,High,10000,8,0.985782,0.8542094,0.9152915
587,No Diri,Pitman,High,High,10000,8,0.9960784,0.8121503,0.89476
588,No Diri,Pitman,Low,Low,10000,8,0.8823529,0.952381,0.9160305
589,No Diri,Pitman,Very High,High,10000,8,0.994561,0.8584842,0.9215263
590,No Diri,Pitman,Very High,Low,10000,8,1.0,0.921762,0.9592884
591,No Diri,Pitman,Medium,Low,10000,8,1.0,0.9191919,0.9578947
592,No Diri,Pitman,Low,High,10000,10,0.8928571,0.8333333,0.862069
593,No Diri,Pitman,High,Low,10000,10,1.0,0.9353035,0.9665704
594,No Diri,Pitman,High,High,10000,10,1.0,0.8145484,0.8977974
595,No Diri,Pitman,Low,Low,10000,10,0.8695652,0.952381,0.9090909
596,No Diri,Pitman,Medium,Low,10000,10,1.0,0.9232323,0.960084
597,No Diri,Pitman,Very High,Low,10000,10,1.0,0.9243918,0.9607106
598,No Diri,Pitman,Very High,High,10000,10,0.9968504,0.8490946,0.917059
599,No Diri,Pitman,Medium,High,10000,10,0.9905213,0.8583162,0.919692
600,No Diri,Pitman,Very High,High,10000,12,0.996115,0.8598256,0.9229662
601,No Diri,Pitman,Low,Low,10000,12,0.8695652,0.952381,0.9090909
602,No Diri,Pitman,High,Low,10000,12,1.0,0.9353035,0.9665704
603,No Diri,Pitman,High,High,10000,12,0.9960669,0.8097522,0.8932981
604,No Diri,Pitman,Medium,High,10000,12,0.9834515,0.8542094,0.9142857
605,No Diri,Pitman,Low,High,10000,12,0.8928571,0.8333333,0.862069
606,No Diri,Pitman,Very High,Low,10000,12,1.0,0.921762,0.9592884
607,No Diri,Pitman,Medium,Low,10000,12,1.0,0.9232323,0.960084
608,No Diri,Pitman,Very High,High,10000,14,0.9968799,0.8571429,0.9217454
609,No Diri,Pitman,Medium,High,10000,14,0.9810875,0.8521561,0.9120879
610,No Diri,Pitman,High,Low,10000,14,1.0,0.9408946,0.9695473
611,No Diri,Pitman,Low,Low,10000,14,0.8695652,0.952381,0.9090909
612,No Diri,Pitman,Low,High,10000,14,0.877193,0.8333333,0.8547009
613,No Diri,Pitman,High,High,10000,14,0.9960707,0.8105516,0.8937858
614,No Diri,Pitman,Very High,Low,10000,14,1.0,0.921762,0.9592884
615,No Diri,Pitman,Medium,Low,10000,14,1.0,0.9292929,0.9633508
616,No Diri,Pitman,Low,High,10000,16,0.877193,0.8333333,0.8547009
617,No Diri,Pitman,Very High,Low,10000,16,1.0,0.921762,0.9592884
618,No Diri,Pitman,Low,Low,10000,16,0.8571429,0.952381,0.9022556
619,No Diri,Pitman,Medium,Low,10000,16,1.0,0.9232323,0.960084
620,No Diri,Pitman,Medium,High,10000,16,0.985782,0.8542094,0.9152915
621,No Diri,Pitman,Very High,High,10000,16,0.9945055,0.8497653,0.9164557
622,No Diri,Pitman,High,Low,10000,16,1.0,0.9384984,0.9682736
623,No Diri,Pitman,High,High,10000,16,0.9961165,0.8201439,0.8996054
624,No Diri,Pitman,Low,High,10000,18,0.877193,0.8333333,0.8547009
625,No Diri,Pitman,High,Low,10000,18,1.0,0.936901,0.9674227
626,No Diri,Pitman,Medium,Low,10000,18,1.0,0.9232323,0.960084
627,No Diri,Pitman,Medium,High,10000,18,0.9811321,0.8542094,0.9132821
628,No Diri,Pitman,Low,Low,10000,18,0.8823529,0.952381,0.9160305
629,No Diri,Pitman,High,High,10000,18,0.9961014,0.8169464,0.8976724
630,No Diri,Pitman,Very High,High,10000,18,0.9945141,0.8511066,0.9172389
631,No Diri,Pitman,Very High,Low,10000,18,1.0,0.921762,0.9592884
632,No Diri,Pitman,Medium,Low,10000,20,1.0,0.9232323,0.960084
633,No Diri,Pitman,Low,High,10000,20,0.8928571,0.8333333,0.862069
634,No Diri,Pitman,High,Low,10000,20,1.0,0.9337061,0.9657166
635,No Diri,Pitman,High,High,10000,20,0.9961089,0.8185452,0.8986398
636,No Diri,Pitman,Very High,Low,10000,20,1.0,0.921762,0.9592884
637,No Diri,Pitman,Medium,High,10000,20,0.9858156,0.8562628,0.9164835
638,No Diri,Pitman,Very High,High,10000,20,0.9960754,0.8511066,0.9179024
639,No Diri,Pitman,Low,Low,10000,20,0.9090909,0.952381,0.9302326
640,No Diri,uniform,Low,High,10000,0,0.2947977,0.85,0.4377682
641,No Diri,uniform,Low,Low,10000,0,0.3225806,0.952381,0.4819277
642,No Diri,uniform,Very High,High,10000,0,1.0,0.8490946,0.9183896
643,No Diri,uniform,High,Low,10000,0,1.0,0.9353035,0.9665704
644,No Diri,uniform,Medium,High,10000,0,0.9675174,0.8562628,0.9084967
645,No Diri,uniform,Very High,Low,10000,0,1.0,0.921762,0.9592884
646,No Diri,uniform,High,High,10000,0,1.0,0.8001599,0.8889876
647,No Diri,uniform,Medium,Low,10000,0,1.0,0.9232323,0.960084
648,No Diri,uniform,High,Low,10000,2,1.0,0.936901,0.9674227
649,No Diri,uniform,Medium,Low,10000,2,1.0,0.9252525,0.9611752
650,No Diri,uniform,Low,High,10000,2,0.3,0.85,0.4434783
651,No Diri,uniform,Very High,High,10000,2,1.0,0.8443997,0.9156364
652,No Diri,uniform,Medium,High,10000,2,0.9632184,0.8603696,0.9088937
653,No Diri,uniform,Low,Low,10000,2,0.3333333,0.952381,0.4938272
654,No Diri,uniform,High,High,10000,2,1.0,0.8033573,0.8909574
655,No Diri,uniform,Very High,Low,10000,2,1.0,0.9230769,0.96
656,No Diri,uniform,Very High,High,10000,3,1.0,0.8490946,0.9183896
657,No Diri,uniform,High,Low,10000,3,1.0,0.9353035,0.9665704
658,No Diri,uniform,High,High,10000,3,0.9970209,0.802558,0.8892826
659,No Diri,uniform,Low,Low,10000,3,0.3296703,0.952381,0.4897959
660,No Diri,uniform,Medium,High,10000,3,0.9630485,0.8562628,0.9065217
661,No Diri,uniform,Low,High,10000,3,0.2914286,0.85,0.4340426
662,No Diri,uniform,Very High,Low,10000,3,1.0,0.9197896,0.9582192
663,No Diri,uniform,Medium,Low,10000,3,1.0,0.9232323,0.960084
664,No Diri,uniform,Low,High,10000,5,0.3017751,0.85,0.4454148
665,No Diri,uniform,High,High,10000,5,1.0,0.8033573,0.8909574
666,No Diri,uniform,Very High,Low,10000,5,1.0,0.921762,0.9592884
667,No Diri,uniform,Medium,High,10000,5,0.9767442,0.862423,0.9160305
668,No Diri,uniform,Very High,High,10000,5,1.0,0.8511066,0.9195652
669,No Diri,uniform,Medium,Low,10000,5,0.9978166,0.9232323,0.9590766
670,No Diri,uniform,Low,Low,10000,5,0.3174603,0.952381,0.4761905
671,No Diri,uniform,High,Low,10000,5,1.0,0.9353035,0.9665704
672,No Diri,uniform,Low,Low,10000,7,0.3,0.952381,0.4562738
673,No Diri,uniform,High,High,10000,7,1.0,0.8089528,0.894388
674,No Diri,uniform,Medium,Low,10000,7,1.0,0.9232323,0.960084
675,No Diri,uniform,Medium,High,10000,7,0.9699074,0.8603696,0.9118607
676,No Diri,uniform,High,Low,10000,7,1.0,0.936901,0.9674227
677,No Diri,uniform,Very High,Low,10000,7,1.0,0.921762,0.9592884
678,No Diri,uniform,Very High,High,10000,7,1.0,0.8551308,0.9219089
679,No Diri,uniform,Low,High,10000,7,0.281768,0.85,0.4232365
680,No Diri,uniform,Very High,High,10000,9,1.0,0.8531187,0.9207383
681,No Diri,uniform,High,High,10000,9,1.0,0.8033573,0.8909574
682,No Diri,uniform,Very High,Low,10000,9,1.0,0.9197896,0.9582192
683,No Diri,uniform,Medium,Low,10000,9,1.0,0.9232323,0.960084
684,No Diri,uniform,Low,High,10000,9,0.3109756,0.85,0.4553571
685,No Diri,uniform,Low,Low,10000,9,0.3208556,0.952381,0.48
686,No Diri,uniform,Medium,High,10000,9,0.972028,0.8562628,0.9104803
687,No Diri,uniform,High,Low,10000,9,1.0,0.9353035,0.9665704
688,No Diri,uniform,Low,Low,10000,11,0.3278689,0.952381,0.4878049
689,No Diri,uniform,Very High,Low,10000,11,1.0,0.921762,0.9592884
690,No Diri,uniform,High,Low,10000,11,1.0,0.9353035,0.9665704
691,No Diri,uniform,Low,High,10000,11,0.3072289,0.85,0.4513274
692,No Diri,uniform,Very High,High,10000,11,1.0,0.8450704,0.9160305
693,No Diri,uniform,High,High,10000,11,1.0,0.802558,0.8904656
694,No Diri,uniform,Medium,Low,10000,11,1.0,0.9272727,0.9622642
695,No Diri,uniform,Medium,High,10000,11,0.9766355,0.8583162,0.9136612
696,No Diri,uniform,High,High,10000,13,0.9960357,0.8033573,0.8893805
697,No Diri,uniform,Medium,Low,10000,13,1.0,0.9272727,0.9622642
698,No Diri,uniform,Very High,Low,10000,13,1.0,0.9197896,0.9582192
699,No Diri,uniform,Medium,High,10000,13,0.9719626,0.8542094,0.9092896
700,No Diri,uniform,Low,High,10000,13,0.3227848,0.85,0.4678899
701,No Diri,uniform,Very High,High,10000,13,1.0,0.8504359,0.9191736
702,No Diri,uniform,Low,Low,10000,13,0.3125,0.952381,0.4705882
703,No Diri,uniform,High,Low,10000,13,1.0,0.9384984,0.9682736
704,No Diri,uniform,Medium,High,10000,15,0.9792148,0.8706366,0.9217391
705,No Diri,uniform,Very High,High,10000,15,1.0,0.8443997,0.9156364
