,model,cluster_size,num_iter,duplicates,distortion,m1,m2,m3,date
3486,No Empirical,10,10000,8,0,1.0,0.9376997,0.9678483,Wed_Mar__6_10_44_54_2024
3487,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_10_44_47_2024
3488,No Empirical,10,10000,1,1,0.9869452,0.7761807,0.8689655,Wed_Mar__6_10_04_34_2024
3489,No Empirical,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_14_17_07_2024
3490,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_46_20_2024
3491,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_46_26_2024
3492,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_14_57_46_2024
3493,No Empirical,10,10000,8,1,0.9968976,0.7705835,0.8692516,Wed_Mar__6_10_45_12_2024
3494,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_12_46_37_2024
3495,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_06_29_2024
3496,No Empirical,10,10000,100,1,1.0,0.824279,0.9036765,Wed_Mar__6_15_38_26_2024
3497,No Empirical,10,50000,1,1,0.9844156,0.7782341,0.8692661,Tue_Mar__5_16_50_02_2024
3498,No Empirical,10,50000,1,1,0.9917808,0.7433265,0.8497653,Tue_Mar__5_20_26_33_2024
3499,No Empirical,10,50000,1,1,0.9870466,0.7823409,0.8728522,Tue_Mar__5_18_38_36_2024
3500,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_19_32_29_2024
3501,No Empirical,10,50000,1,1,0.9871465,0.788501,0.8767123,Tue_Mar__5_15_53_24_2024
3502,No Empirical,10,50000,1,1,0.9973404,0.7700205,0.8690614,Tue_Mar__5_21_22_07_2024
3503,No Empirical,10,50000,1,1,0.9891008,0.7453799,0.8501171,Tue_Mar__5_17_43_01_2024
3504,No Empirical,10,10000,1,1,0.9897959,0.7967146,0.8828214,Wed_Mar__6_11_25_27_2024
3505,No Empirical,10,10000,1,1,0.9898219,0.798768,0.8840909,Wed_Mar__6_10_45_53_2024
3506,No Empirical,10,10000,100,1,0.9959317,0.8209256,0.9,Wed_Mar__6_10_05_13_2024
3507,No Empirical,10,10000,1,1,0.9873096,0.798768,0.8830874,Wed_Mar__6_15_37_28_2024
3508,No Empirical,10,10000,8,1,0.9968976,0.7705835,0.8692516,Wed_Mar__6_10_05_09_2024
3509,No Empirical,10,10000,1,0,0.9978166,0.9232323,0.9590766,Wed_Mar__6_14_56_12_2024
3510,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_10_04_51_2024
3511,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_12_45_08_2024
3512,No Empirical,10,10000,100,1,0.9975669,0.8249497,0.9030837,Wed_Mar__6_11_25_34_2024
3513,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_10_45_35_2024
3514,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_04_05_2024
3515,No Empirical,10,10000,0.1,1,0.9791667,0.7833333,0.8703704,Wed_Mar__6_13_32_23_2024
3516,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_45_06_2024
3517,No Empirical,10,10000,8,1,1.0,0.7777778,0.875,Wed_Mar__6_15_37_31_2024
3518,No Empirical,10,10000,100,1,0.9983845,0.8289738,0.9058263,Wed_Mar__6_12_45_28_2024
3519,No Empirical,10,10000,1,1,0.9924433,0.8090349,0.8914027,Wed_Mar__6_13_32_27_2024
3520,No Empirical,10,10000,8,1,1.0,0.7625899,0.8653061,Wed_Mar__6_14_56_33_2024
3521,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_04_11_2024
3522,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_10_45_52_2024
3523,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_10_04_45_2024
3524,No Empirical,10,10000,100,1,0.997561,0.8229376,0.9018743,Wed_Mar__6_10_46_02_2024
3525,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_15_37_15_2024
3526,No Empirical,10,10000,1,0,0.9978166,0.9232323,0.9590766,Wed_Mar__6_14_16_20_2024
3527,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_56_20_2024
3528,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_13_32_14_2024
3529,No Empirical,10,10000,0.1,1,1.0,0.8,0.8888889,Wed_Mar__6_10_05_01_2024
3530,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_45_48_2024
3531,No Empirical,10,10000,0.1,1,0.9791667,0.7833333,0.8703704,Wed_Mar__6_11_25_22_2024
3532,No Empirical,10,10000,8,0,1.0,0.9361022,0.9669967,Wed_Mar__6_11_25_16_2024
3533,No Empirical,10,10000,8,1,0.996904,0.7721823,0.8702703,Wed_Mar__6_13_32_30_2024
3534,No Empirical,10,10000,8,1,0.9969231,0.7769784,0.8733154,Wed_Mar__6_12_45_24_2024
3535,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_12_04_14_2024
3536,No Empirical,10,10000,8,1,0.9969168,0.7753797,0.8723022,Wed_Mar__6_14_16_41_2024
3537,No Empirical,10,10000,8,1,1.0,0.764988,0.8668478,Wed_Mar__6_10_45_50_2024
3538,No Empirical,10,10000,100,1,0.9975669,0.8249497,0.9030837,Wed_Mar__6_12_04_25_2024
3539,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_32_20_2024
3540,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_04_52_2024
3541,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_15_37_23_2024
3542,No Empirical,10,10000,100,1,0.99674,0.8202549,0.8999264,Wed_Mar__6_15_37_35_2024
3543,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_15_37_12_2024
3544,No Empirical,10,10000,1,1,0.9849246,0.8049281,0.8858757,Wed_Mar__6_14_56_29_2024
3545,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_16_22_2024
3546,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_14_16_33_2024
3547,No Empirical,10,10000,100,1,0.9975826,0.8303152,0.9062958,Wed_Mar__6_13_32_28_2024
3548,No Empirical,10,10000,1,1,0.9875312,0.8131417,0.8918919,Wed_Mar__6_10_05_05_2024
3549,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_14_16_18_2024
3550,No Empirical,10,10000,1,0,1.0,0.9171717,0.9567966,Wed_Mar__6_10_45_38_2024
3551,No Empirical,10,10000,100,0,1.0,0.9230769,0.96,Wed_Mar__6_11_25_20_2024
3552,No Empirical,10,10000,1,1,0.9891008,0.7453799,0.8501171,Wed_Mar__6_12_04_18_2024
3553,No Empirical,10,10000,8,1,1.0,0.7657874,0.8673608,Wed_Mar__6_12_04_21_2024
3554,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_14_56_24_2024
3555,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_11_25_11_2024
3556,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_12_45_16_2024
3557,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_04_03_2024
3558,No Empirical,10,10000,8,0,1.0,0.9392971,0.9686985,Wed_Mar__6_14_56_12_2024
3559,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_10_04_48_2024
3560,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_12_04_08_2024
3561,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_11_25_14_2024
3562,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_16_28_2024
3563,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_10_45_41_2024
3564,No Empirical,10,10000,100,1,0.998366,0.8195842,0.9001842,Wed_Mar__6_14_16_44_2024
3565,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_15_37_20_2024
3566,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_32_11_2024
3567,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_45_01_2024
3568,No Empirical,10,10000,1,1,0.9924433,0.8090349,0.8914027,Wed_Mar__6_12_45_20_2024
3569,No Empirical,10,10000,8,0,1.0,0.9392971,0.9686985,Wed_Mar__6_15_37_17_2024
3570,No Empirical,10,10000,1,1,0.9819121,0.7802875,0.8695652,Wed_Mar__6_14_16_37_2024
3571,No Empirical,10,10000,100,1,0.995925,0.8195842,0.8991906,Wed_Mar__6_14_56_38_2024
3572,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_14_56_08_2024
3573,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_13_32_09_2024
3574,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_45_02_2024
3575,No Empirical,10,10000,8,1,0.9969231,0.7769784,0.8733154,Wed_Mar__6_11_25_31_2024
3576,No Empirical,10,50000,1,1,0.9893899,0.7659138,0.8634259,Tue_Mar__5_22_23_33_2024
3577,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_16_51_52_2024
3578,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_19_36_42_2024
3579,No Empirical,10,50000,1,1,0.9891892,0.75154,0.8541424,Tue_Mar__5_18_41_21_2024
3580,No Empirical,10,50000,1,1,0.987013,0.7802875,0.8715596,Tue_Mar__5_14_12_49_2024
3581,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_21_27_23_2024
3582,No Empirical,10,50000,1,1,0.9850746,0.8131417,0.8908886,Tue_Mar__5_20_33_33_2024
3583,No Empirical,10,50000,1,1,0.9844156,0.7782341,0.8692661,Tue_Mar__5_15_54_03_2024
3584,No Empirical,10,50000,1,1,0.9804878,0.825462,0.8963211,Tue_Mar__5_17_47_43_2024
3585,No Empirical,10,10000,100,1,0.9975748,0.8276325,0.9046921,Wed_Mar__6_12_06_14_2024
3586,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_15_31_33_2024
3587,No Empirical,10,10000,0.1,1,1.0,0.8,0.8888889,Wed_Mar__6_10_45_09_2024
3588,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_10_44_55_2024
3589,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_10_05_09_2024
3590,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_14_11_10_2024
3591,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_05_53_2024
3592,No Empirical,10,10000,8,0,0.9974468,0.9361022,0.9658014,Wed_Mar__6_11_24_42_2024
3593,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_05_17_2024
3594,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_15_31_37_2024
3595,No Empirical,10,10000,1,1,0.9851485,0.8172485,0.8933782,Wed_Mar__6_13_30_26_2024
3596,No Empirical,10,10000,8,0,0.9974446,0.9353035,0.9653751,Wed_Mar__6_10_05_11_2024
3597,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_11_17_2024
3598,No Empirical,10,10000,8,1,0.9979424,0.7753797,0.8726946,Wed_Mar__6_11_24_50_2024
3599,No Empirical,10,10000,100,1,0.9983766,0.8249497,0.9034154,Wed_Mar__6_12_46_15_2024
3600,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_14_51_38_2024
3601,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_13_30_07_2024
3602,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_51_40_2024
3603,No Empirical,10,10000,100,1,0.9959514,0.8249497,0.9024211,Wed_Mar__6_13_30_33_2024
3604,No Empirical,10,10000,1,1,0.9848866,0.8028747,0.8846154,Wed_Mar__6_10_05_24_2024
3605,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_15_31_26_2024
3606,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_12_05_51_2024
3607,No Empirical,10,10000,100,1,0.9943228,0.8222669,0.9001468,Wed_Mar__6_14_11_34_2024
3608,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_13_30_22_2024
3609,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_14_11_20_2024
3610,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_12_46_03_2024
3611,No Empirical,10,10000,8,1,1.0,0.7569944,0.8616924,Wed_Mar__6_12_06_10_2024
3612,No Empirical,10,10000,1,1,0.9873418,0.8008214,0.8843537,Wed_Mar__6_12_06_07_2024
3613,No Empirical,10,10000,1,1,0.9896373,0.7843943,0.8751432,Wed_Mar__6_10_45_13_2024
3614,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_05_58_2024
3615,No Empirical,10,10000,1,1,0.9898734,0.8028747,0.8866213,Wed_Mar__6_14_51_53_2024
3616,No Empirical,10,10000,1,1,0.9823678,0.8008214,0.8823529,Wed_Mar__6_14_11_27_2024
3617,No Empirical,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_12_05_56_2024
3618,No Empirical,10,10000,8,1,0.9949084,0.7809752,0.875056,Wed_Mar__6_10_45_18_2024
3619,No Empirical,10,10000,8,0,1.0,0.9376997,0.9678483,Wed_Mar__6_12_45_56_2024
3620,No Empirical,10,10000,1,1,0.9874372,0.8069815,0.8881356,Wed_Mar__6_12_46_09_2024
3621,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_24_42_2024
3622,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_10_05_06_2024
3623,No Empirical,10,10000,8,1,1.0,0.7657874,0.8673608,Wed_Mar__6_12_46_12_2024
3624,No Empirical,10,10000,8,1,1.0,0.7713829,0.8709386,Wed_Mar__6_14_11_30_2024
3625,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_15_31_28_2024
3626,No Empirical,10,10000,8,0,0.9974533,0.9384984,0.9670782,Wed_Mar__6_13_30_14_2024
3627,No Empirical,10,10000,1,0,1.0,0.9252525,0.9611752,Wed_Mar__6_14_11_11_2024
3628,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_12_06_03_2024
3629,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_10_05_19_2024
3630,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_14_51_34_2024
3631,No Empirical,10,10000,100,1,0.997563,0.8236083,0.9022777,Wed_Mar__6_15_31_51_2024
3632,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_10_44_52_2024
3633,No Empirical,10,10000,100,1,1.0,0.8229376,0.9028698,Wed_Mar__6_10_05_31_2024
3634,No Empirical,10,10000,1,1,0.9893333,0.761807,0.8607889,Wed_Mar__6_15_31_44_2024
3635,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_30_13_2024
3636,No Empirical,10,10000,8,1,0.9969136,0.7745803,0.8717949,Wed_Mar__6_15_31_39_2024
3637,No Empirical,10,10000,100,1,0.9967664,0.8269618,0.9039589,Wed_Mar__6_14_52_00_2024
3638,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_14_51_46_2024
3639,No Empirical,10,10000,100,1,0.9991803,0.8175721,0.8992992,Wed_Mar__6_11_24_57_2024
3640,No Empirical,10,10000,1,1,0.9949367,0.8069815,0.8911565,Wed_Mar__6_11_24_51_2024
3641,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_45_59_2024
3642,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_45_53_2024
3643,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_45_55_2024
3644,No Empirical,10,10000,8,0,1.0,0.9376997,0.9678483,Wed_Mar__6_10_44_57_2024
3645,No Empirical,10,10000,8,1,1.0,0.7809752,0.8770197,Wed_Mar__6_14_51_56_2024
3646,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_11_24_34_2024
3647,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_30_08_2024
3648,No Empirical,10,10000,8,1,1.0,0.7761791,0.8739874,Wed_Mar__6_13_30_30_2024
3649,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_45_04_2024
3650,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_11_16_2024
3651,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_15_31_34_2024
3652,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_11_24_37_2024
3653,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_51_46_2024
3654,No Empirical,10,10000,0.1,1,1.0,0.75,0.8571429,Wed_Mar__6_11_24_48_2024
3655,No Empirical,10,10000,100,1,0.9959645,0.8276325,0.9040293,Wed_Mar__6_10_45_22_2024
3656,No Empirical,10,10000,8,1,0.9917355,0.7673861,0.8652546,Wed_Mar__6_10_05_28_2024
3657,No Empirical,10,50000,1,1,0.9850374,0.8110883,0.8896396,Tue_Mar__5_17_48_20_2024
3658,No Empirical,10,50000,1,1,0.9920844,0.7720739,0.8683603,Tue_Mar__5_18_42_10_2024
3659,No Empirical,10,50000,1,1,0.986911,0.7741273,0.867664,Tue_Mar__5_16_54_28_2024
3660,No Empirical,10,50000,1,1,0.9891304,0.7474333,0.851462,Tue_Mar__5_15_54_18_2024
3661,No Empirical,10,50000,1,1,0.9891304,0.7474333,0.851462,Tue_Mar__5_20_33_08_2024
3662,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_19_36_55_2024
3663,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_21_28_55_2024
3664,No Empirical,10,50000,1,1,0.9891304,0.7474333,0.851462,Tue_Mar__5_14_13_05_2024
3665,No Empirical,10,50000,1,1,0.9842932,0.7720739,0.8653625,Tue_Mar__5_22_24_17_2024
3666,No Empirical,10,10000,1,1,0.9897698,0.7946612,0.881549,Wed_Mar__6_11_24_46_2024
3667,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_05_20_2024
3668,No Empirical,10,10000,1,1,0.9924242,0.8069815,0.8901472,Wed_Mar__6_10_05_36_2024
3669,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_14_56_27_2024
3670,No Empirical,10,10000,0.1,1,1.0,0.75,0.8571429,Wed_Mar__6_10_05_28_2024
3671,No Empirical,10,10000,8,1,0.9989691,0.7745803,0.8725799,Wed_Mar__6_14_56_50_2024
3672,No Empirical,10,10000,8,0,1.0,0.9361022,0.9669967,Wed_Mar__6_12_47_01_2024
3673,No Empirical,10,10000,1,1,0.9874055,0.8049281,0.8868778,Wed_Mar__6_14_15_29_2024
3674,No Empirical,10,10000,100,1,0.9975709,0.8262911,0.9038885,Wed_Mar__6_14_15_35_2024
3675,No Empirical,10,10000,8,1,0.9979445,0.7761791,0.8732014,Wed_Mar__6_13_32_23_2024
3676,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_13_32_10_2024
3677,No Empirical,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_12_05_26_2024
3678,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_12_46_56_2024
3679,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_05_30_2024
3680,No Empirical,10,10000,8,1,0.9969512,0.7841727,0.8778523,Wed_Mar__6_11_24_50_2024
3681,No Empirical,10,10000,100,1,0.9967585,0.8249497,0.9027523,Wed_Mar__6_12_47_18_2024
3682,No Empirical,10,10000,1,1,0.9869452,0.7761807,0.8689655,Wed_Mar__6_13_32_20_2024
3683,No Empirical,10,10000,1,1,0.9892473,0.7556468,0.8568102,Wed_Mar__6_14_56_46_2024
3684,No Empirical,10,10000,100,1,0.997563,0.8236083,0.9022777,Wed_Mar__6_10_05_36_2024
3685,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_11_24_29_2024
3686,No Empirical,10,10000,1,1,0.9818653,0.7782341,0.8682703,Wed_Mar__6_15_38_24_2024
3687,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_56_36_2024
3688,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_10_45_40_2024
3689,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_46_59_2024
3690,No Empirical,10,10000,100,1,0.997563,0.8236083,0.9022777,Wed_Mar__6_10_45_54_2024
3691,No Empirical,10,10000,100,1,0.9983845,0.8289738,0.9058263,Wed_Mar__6_14_56_53_2024
3692,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_14_15_18_2024
3693,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_13_32_04_2024
3694,No Empirical,10,10000,100,1,0.9975728,0.8269618,0.9042904,Wed_Mar__6_11_24_53_2024
3695,No Empirical,10,10000,8,1,0.9978903,0.756195,0.8603911,Wed_Mar__6_12_05_37_2024
3696,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_12_05_33_2024
3697,No Empirical,10,10000,8,1,0.9948454,0.7713829,0.8689779,Wed_Mar__6_10_05_39_2024
3698,No Empirical,10,10000,1,0,1.0,0.9252525,0.9611752,Wed_Mar__6_13_32_07_2024
3699,No Empirical,10,10000,8,1,0.9968553,0.7601918,0.862585,Wed_Mar__6_15_38_27_2024
3700,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_15_38_09_2024
3701,No Empirical,10,10000,1,1,0.9824561,0.8049281,0.8848758,Wed_Mar__6_10_45_54_2024
3702,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_32_13_2024
3703,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_15_24_2024
3704,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_12_05_24_2024
3705,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_10_45_37_2024
3706,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_14_15_16_2024
3707,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_15_38_12_2024
3708,No Empirical,10,10000,100,1,0.9975709,0.8262911,0.9038885,Wed_Mar__6_13_32_25_2024
3709,No Empirical,10,10000,1,0,1.0,0.9252525,0.9611752,Wed_Mar__6_10_05_21_2024
3710,No Empirical,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_15_38_16_2024
3711,No Empirical,10,10000,1,1,0.9824561,0.8049281,0.8848758,Wed_Mar__6_12_05_36_2024
3712,No Empirical,10,10000,100,0,1.0,0.9230769,0.96,Wed_Mar__6_15_38_22_2024
3713,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_10_45_44_2024
3714,No Empirical,10,10000,100,1,0.9975787,0.8289738,0.9054945,Wed_Mar__6_12_05_40_2024
3715,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_45_45_2024
3716,No Empirical,10,10000,0.1,1,0.9791667,0.7833333,0.8703704,Wed_Mar__6_14_56_41_2024
3717,No Empirical,10,10000,8,1,0.9989463,0.7577938,0.8618182,Wed_Mar__6_12_47_15_2024
3718,No Empirical,10,10000,0.1,0,0.9677419,0.952381,0.96,Wed_Mar__6_10_45_34_2024
3719,No Empirical,10,10000,8,1,0.9917611,0.7697842,0.8667867,Wed_Mar__6_14_15_32_2024
3720,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_24_37_2024
3721,No Empirical,10,10000,1,1,0.9946237,0.7597536,0.8614668,Wed_Mar__6_12_47_12_2024
3722,No Empirical,10,10000,0.1,0,0.9836066,0.952381,0.9677419,Wed_Mar__6_10_05_18_2024
3723,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_47_03_2024
3724,No Empirical,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_56_32_2024
3725,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_12_47_06_2024
3726,No Empirical,10,10000,100,0,1.0,0.9197896,0.9582192,Wed_Mar__6_14_15_25_2024
3727,No Empirical,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_10_05_23_2024
3728,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_13_32_17_2024
3729,No Empirical,10,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_15_38_26_2024
3730,No Empirical,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_11_24_31_2024
3731,No Empirical,10,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_14_15_28_2024
3732,No Empirical,10,10000,0.1,1,0.9791667,0.7833333,0.8703704,Wed_Mar__6_11_24_44_2024
3733,No Empirical,10,10000,8,1,0.9918864,0.7817746,0.8743853,Wed_Mar__6_10_45_57_2024
3734,No Empirical,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_11_24_36_2024
3735,No Empirical,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_14_56_29_2024
3736,No Empirical,10,10000,100,1,0.9975748,0.8276325,0.9046921,Wed_Mar__6_15_38_34_2024
3737,No Empirical,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_05_29_2024
3738,No Empirical,10,50000,1,1,0.994723,0.7741273,0.8706697,Tue_Mar__5_15_54_33_2024
3739,No Empirical,10,50000,1,1,0.9868074,0.7679671,0.8637413,Tue_Mar__5_19_38_08_2024
3740,No Empirical,10,50000,1,1,0.9923858,0.8028747,0.8876277,Tue_Mar__5_18_43_41_2024
3741,No Empirical,10,50000,1,1,0.9946667,0.7659138,0.8654292,Tue_Mar__5_21_27_47_2024
3742,No Empirical,10,50000,1,1,0.9891599,0.7494867,0.8528037,Tue_Mar__5_17_48_16_2024
3743,No Empirical,10,50000,1,1,0.9873096,0.798768,0.8830874,Tue_Mar__5_16_54_32_2024
