,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
1086,No Empirical,Pitman,Very High,Low,10000,18,1.0,0.921762,0.9592884
1087,No Empirical,Pitman,Low,Low,10000,18,0.9677419,0.952381,0.96
1088,No Empirical,Pitman,High,Low,10000,18,1.0,0.9376997,0.9678483
1089,No Empirical,Pitman,Medium,Low,10000,18,1.0,0.9191919,0.9578947
1090,No Empirical,Pitman,High,Low,10000,3,1.0,0.9376997,0.9678483
1091,No Empirical,Pitman,High,High,10000,3,1.0,0.7753797,0.8734804
1092,No Empirical,Pitman,Medium,Low,10000,3,1.0,0.9191919,0.9578947
1093,No Empirical,Pitman,Low,Low,10000,3,0.9836066,0.952381,0.9677419
1094,No Empirical,Pitman,Very High,Low,10000,3,1.0,0.921762,0.9592884
1095,No Empirical,Pitman,Very High,High,10000,3,0.99674,0.8202549,0.8999264
1096,No Empirical,Pitman,Low,High,10000,3,1.0,0.7833333,0.8785047
1097,No Empirical,Pitman,Medium,Low,10000,5,1.0,0.9191919,0.9578947
1098,No Empirical,Pitman,High,High,10000,5,0.9968783,0.7657874,0.8661844
1099,No Empirical,Pitman,High,Low,10000,5,1.0,0.9353035,0.9665704
1100,No Empirical,Pitman,Very High,Low,10000,5,1.0,0.921762,0.9592884
1101,No Empirical,Pitman,Low,High,10000,5,1.0,0.8166667,0.8990826
1102,No Empirical,Pitman,Low,Low,10000,5,0.9677419,0.952381,0.96
1103,No Empirical,Pitman,Very High,High,10000,5,1.0,0.8182428,0.9000369
1104,No Empirical,Pitman,Low,High,10000,7,1.0,0.8166667,0.8990826
1105,No Empirical,Pitman,High,Low,10000,7,1.0,0.936901,0.9674227
1106,No Empirical,Pitman,Low,Low,10000,7,0.9836066,0.952381,0.9677419
1107,No Empirical,Pitman,High,High,10000,7,0.9968944,0.7697842,0.8687415
1108,No Empirical,Pitman,Medium,Low,10000,7,1.0,0.9191919,0.9578947
1109,No Empirical,Pitman,Very High,Low,10000,7,1.0,0.921762,0.9592884
1110,No Empirical,Pitman,Very High,High,10000,7,1.0,0.8122066,0.8963731
1111,No Empirical,Pitman,High,High,10000,9,1.0,0.753797,0.8596171
1112,No Empirical,Pitman,Low,Low,10000,9,0.9677419,0.952381,0.96
1113,No Empirical,Pitman,High,Low,10000,9,1.0,0.936901,0.9674227
1114,No Empirical,Pitman,Very High,High,10000,9,1.0,0.8108652,0.8955556
1115,No Empirical,Pitman,Very High,Low,10000,9,1.0,0.921762,0.9592884
1116,No Empirical,Pitman,Medium,Low,10000,9,1.0,0.9191919,0.9578947
1117,No Empirical,Pitman,Low,High,10000,9,1.0,0.7833333,0.8785047
1118,No Empirical,Pitman,Low,High,10000,11,1.0,0.7666667,0.8679245
1119,No Empirical,Pitman,Medium,Low,10000,11,0.9956236,0.9191919,0.9558824
1120,No Empirical,Pitman,Very High,High,10000,11,1.0,0.8148893,0.8980044
1121,No Empirical,Pitman,Low,Low,10000,11,0.9836066,0.952381,0.9677419
1122,No Empirical,Pitman,High,Low,10000,11,1.0,0.9392971,0.9686985
1123,No Empirical,Pitman,Very High,Low,10000,11,1.0,0.921762,0.9592884
1124,No Empirical,Pitman,High,High,10000,11,1.0,0.7729816,0.8719567
1125,No Empirical,Pitman,Very High,High,10000,13,1.0,0.813548,0.8971893
1126,No Empirical,Pitman,Medium,Low,10000,13,1.0,0.9252525,0.9611752
1127,No Empirical,Pitman,Low,Low,10000,13,0.9836066,0.952381,0.9677419
1128,No Empirical,Pitman,High,High,10000,13,1.0,0.7553957,0.8606557
1129,No Empirical,Pitman,High,Low,10000,13,1.0,0.9337061,0.9657166
1130,No Empirical,Pitman,Very High,Low,10000,13,1.0,0.921762,0.9592884
1131,No Empirical,Pitman,Low,High,10000,13,1.0,0.7666667,0.8679245
1132,No Empirical,Pitman,Very High,High,10000,15,0.9975329,0.813548,0.896195
1133,No Empirical,Pitman,Very High,Low,10000,15,1.0,0.921762,0.9592884
1134,No Empirical,Pitman,Low,High,10000,15,1.0,0.7833333,0.8785047
1135,No Empirical,Pitman,Low,Low,10000,15,0.9677419,0.952381,0.96
1136,No Empirical,Pitman,High,Low,10000,15,1.0,0.9353035,0.9665704
1137,No Empirical,Pitman,High,High,10000,15,1.0,0.773781,0.8724651
1138,No Empirical,Pitman,Medium,Low,10000,15,1.0,0.9191919,0.9578947
1139,No Empirical,Pitman,Very High,High,10000,17,1.0,0.8182428,0.9000369
1140,No Empirical,Pitman,Low,High,10000,17,0.9795918,0.8,0.8807339
1141,No Empirical,Pitman,Low,Low,10000,17,0.9677419,0.952381,0.96
1142,No Empirical,Pitman,High,Low,10000,17,1.0,0.9337061,0.9657166
1143,No Empirical,Pitman,High,High,10000,17,1.0,0.7713829,0.8709386
1144,No Empirical,Pitman,Very High,Low,10000,17,1.0,0.921762,0.9592884
1145,No Empirical,Pitman,Medium,Low,10000,17,1.0,0.9252525,0.9611752
1146,No Empirical,Pitman,Low,High,10000,19,1.0,0.7666667,0.8679245
1147,No Empirical,Pitman,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1148,No Empirical,Pitman,High,High,10000,19,1.0,0.7665867,0.8678733
1149,No Empirical,Pitman,High,Low,10000,19,1.0,0.9376997,0.9678483
1150,No Empirical,Pitman,Low,Low,10000,19,0.9836066,0.952381,0.9677419
1151,No Empirical,Pitman,Very High,Low,10000,19,1.0,0.921762,0.9592884
1152,No Empirical,Pitman,Very High,High,10000,19,1.0,0.8249497,0.9040794
1153,No Empirical,Pitman,Very High,Low,10000,20,1.0,0.921762,0.9592884
1154,No Empirical,Pitman,Low,Low,10000,20,1.0,0.952381,0.9756098
1155,No Empirical,Pitman,High,High,10000,20,1.0,0.7593925,0.863244
1156,No Empirical,Pitman,Low,High,10000,20,1.0,0.8166667,0.8990826
1157,No Empirical,Pitman,Very High,High,10000,20,1.0,0.8189135,0.9004425
1158,No Empirical,Pitman,Medium,Low,10000,20,1.0,0.9191919,0.9578947
1159,No Empirical,Pitman,High,Low,10000,20,1.0,0.9376997,0.9678483
1160,No Empirical,uniform,High,High,10000,0,0.9989463,0.7577938,0.8618182
1161,No Empirical,uniform,Very High,Low,10000,0,1.0,0.921762,0.9592884
1162,No Empirical,uniform,High,Low,10000,0,1.0,0.936901,0.9674227
1163,No Empirical,uniform,Medium,Low,10000,0,1.0,0.9191919,0.9578947
1164,No Empirical,uniform,Very High,High,10000,0,1.0,0.79611,0.8864824
1165,No Empirical,uniform,Low,Low,10000,0,0.375,0.952381,0.5381166
1166,No Empirical,uniform,Low,High,10000,0,0.4285714,0.8,0.5581395
1167,No Empirical,uniform,High,Low,10000,2,1.0,0.9329073,0.9652893
1168,No Empirical,uniform,Very High,Low,10000,2,1.0,0.921762,0.9592884
1169,No Empirical,uniform,Medium,Low,10000,2,0.997807,0.9191919,0.9568875
1170,No Empirical,uniform,Very High,High,10000,2,1.0,0.7981221,0.8877285
1171,No Empirical,uniform,Low,High,10000,2,0.4210526,0.8,0.5517241
1172,No Empirical,uniform,Low,Low,10000,2,0.3636364,0.952381,0.5263158
1173,No Empirical,uniform,High,High,10000,2,1.0,0.7290168,0.8432732
1174,No Empirical,uniform,Low,High,10000,4,0.4528302,0.8,0.5783133
1175,No Empirical,uniform,High,High,10000,4,1.0,0.7466027,0.8549199
1176,No Empirical,uniform,High,Low,10000,4,1.0,0.9353035,0.9665704
1177,No Empirical,uniform,Low,Low,10000,4,0.4026846,0.952381,0.5660377
1178,No Empirical,uniform,Very High,High,10000,4,1.0,0.7934272,0.8848168
1179,No Empirical,uniform,Medium,Low,10000,4,1.0,0.9191919,0.9578947
1180,No Empirical,uniform,Very High,Low,10000,4,1.0,0.9230769,0.96
1181,No Empirical,uniform,Very High,Low,10000,6,1.0,0.921762,0.9592884
1182,No Empirical,uniform,Low,High,10000,6,0.4173913,0.8,0.5485714
1183,No Empirical,uniform,Medium,Low,10000,6,0.997807,0.9191919,0.9568875
1184,No Empirical,uniform,Very High,High,10000,6,1.0,0.7954393,0.8860665
1185,No Empirical,uniform,High,High,10000,6,1.0,0.736211,0.8480663
1186,No Empirical,uniform,Low,Low,10000,6,0.3921569,0.952381,0.5555556
1187,No Empirical,uniform,High,Low,10000,6,1.0,0.936901,0.9674227
1188,No Empirical,uniform,Very High,Low,10000,8,1.0,0.921762,0.9592884
1189,No Empirical,uniform,High,High,10000,8,1.0,0.7354117,0.8475357
1190,No Empirical,uniform,Medium,Low,10000,8,1.0,0.9191919,0.9578947
1191,No Empirical,uniform,Low,High,10000,8,0.4247788,0.8,0.5549133
1192,No Empirical,uniform,Low,Low,10000,8,0.4,0.952381,0.5633803
1193,No Empirical,uniform,Very High,High,10000,8,1.0,0.7994634,0.8885576
1194,No Empirical,uniform,High,Low,10000,8,1.0,0.9392971,0.9686985
1195,No Empirical,uniform,High,High,10000,10,1.0,0.756195,0.8611743
1196,No Empirical,uniform,Very High,Low,10000,10,1.0,0.9230769,0.96
1197,No Empirical,uniform,Very High,High,10000,10,1.0,0.7974514,0.8873134
1198,No Empirical,uniform,Low,High,10000,10,0.4363636,0.8,0.5647059
1199,No Empirical,uniform,Low,Low,10000,10,0.4137931,0.952381,0.5769231
1200,No Empirical,uniform,High,Low,10000,10,1.0,0.936901,0.9674227
1201,No Empirical,uniform,Medium,Low,10000,10,1.0,0.9191919,0.9578947
1202,No Empirical,uniform,High,High,10000,12,0.9968187,0.7513989,0.8568824
1203,No Empirical,uniform,Low,Low,10000,12,0.3870968,0.952381,0.5504587
1204,No Empirical,uniform,Very High,Low,10000,12,1.0,0.921762,0.9592884
1205,No Empirical,uniform,Medium,Low,10000,12,1.0,0.9191919,0.9578947
1206,No Empirical,uniform,Low,High,10000,12,0.440367,0.8,0.5680473
1207,No Empirical,uniform,Very High,High,10000,12,1.0,0.7967807,0.8868981
1208,No Empirical,uniform,High,Low,10000,12,1.0,0.9353035,0.9665704
1209,No Empirical,uniform,Low,Low,10000,14,0.375,0.952381,0.5381166
1210,No Empirical,uniform,High,Low,10000,14,1.0,0.9353035,0.9665704
1211,No Empirical,uniform,High,High,10000,14,1.0,0.753797,0.8596171
1212,No Empirical,uniform,Very High,Low,10000,14,1.0,0.921762,0.9592884
1213,No Empirical,uniform,Low,High,10000,14,0.4571429,0.8,0.5818182
1214,No Empirical,uniform,Medium,Low,10000,14,1.0,0.9191919,0.9578947
1215,No Empirical,uniform,Very High,High,10000,14,1.0,0.7987928,0.8881432
1216,No Empirical,uniform,Very High,High,10000,16,1.0,0.8008048,0.8893855
1217,No Empirical,uniform,High,High,10000,16,0.9968619,0.7617906,0.8636158
1218,No Empirical,uniform,High,Low,10000,16,1.0,0.9337061,0.9657166
1219,No Empirical,uniform,Very High,Low,10000,16,1.0,0.921762,0.9592884
1220,No Empirical,uniform,Medium,Low,10000,16,1.0,0.9191919,0.9578947
1221,No Empirical,uniform,Low,Low,10000,16,0.4166667,0.952381,0.5797101
1222,No Empirical,uniform,Low,High,10000,16,0.4495413,0.8166667,0.5798817
1223,No Empirical,uniform,Medium,Low,10000,18,1.0,0.9191919,0.9578947
1224,No Empirical,uniform,High,High,10000,18,1.0,0.7521982,0.8585766
1225,No Empirical,uniform,Low,Low,10000,18,0.3351955,0.952381,0.4958678
1226,No Empirical,uniform,Low,High,10000,18,0.4571429,0.8,0.5818182
1227,No Empirical,uniform,High,Low,10000,18,1.0,0.936901,0.9674227
1228,No Empirical,uniform,Very High,Low,10000,18,1.0,0.921762,0.9592884
1229,No Empirical,uniform,Very High,High,10000,18,1.0,0.8028169,0.890625
1230,No Empirical,uniform,Medium,Low,10000,20,1.0,0.9191919,0.9578947
1231,No Empirical,uniform,High,High,10000,20,1.0,0.753797,0.8596171
1232,No Empirical,uniform,Low,Low,10000,20,0.3636364,0.952381,0.5263158
1233,No Empirical,uniform,Low,High,10000,20,0.4137931,0.8,0.5454545
1234,No Empirical,uniform,High,Low,10000,20,1.0,0.9384984,0.9682736
1235,No Empirical,uniform,Very High,Low,10000,20,1.0,0.921762,0.9592884
1236,No Empirical,uniform,Very High,High,10000,20,1.0,0.7947686,0.8856502
1237,No Empirical,uniform,Very High,Low,10000,3,1.0,0.921762,0.9592884
1238,No Empirical,uniform,Low,Low,10000,3,0.3870968,0.952381,0.5504587
1239,No Empirical,uniform,Low,High,10000,3,0.4414414,0.8166667,0.5730994
1240,No Empirical,uniform,Very High,High,10000,3,1.0,0.8008048,0.8893855
1241,No Empirical,uniform,High,High,10000,3,1.0,0.7402078,0.850712
1242,No Empirical,uniform,Medium,Low,10000,3,0.9956236,0.9191919,0.9558824
1243,No Empirical,uniform,High,Low,10000,3,1.0,0.9353035,0.9665704
1244,No Empirical,uniform,Very High,Low,10000,5,1.0,0.921762,0.9592884
1245,No Empirical,uniform,High,Low,10000,5,1.0,0.9376997,0.9678483
1246,No Empirical,uniform,Low,Low,10000,5,0.3773585,0.952381,0.5405405
1247,No Empirical,uniform,Medium,Low,10000,5,1.0,0.9191919,0.9578947
1248,No Empirical,uniform,Very High,High,10000,5,1.0,0.7967807,0.8868981
1249,No Empirical,uniform,High,High,10000,5,1.0,0.7545963,0.8601367
1250,No Empirical,uniform,Low,High,10000,5,0.440367,0.8,0.5680473
1251,No Empirical,uniform,High,Low,10000,7,1.0,0.936901,0.9674227
1252,No Empirical,uniform,Very High,High,10000,7,1.0,0.7914152,0.8835642
1253,No Empirical,uniform,High,High,10000,7,0.9968321,0.7545963,0.8589627
1254,No Empirical,uniform,Low,Low,10000,7,0.4347826,0.952381,0.5970149
1255,No Empirical,uniform,Medium,Low,10000,7,0.9978166,0.9232323,0.9590766
1256,No Empirical,uniform,Very High,Low,10000,7,1.0,0.921762,0.9592884
1257,No Empirical,uniform,Low,High,10000,7,0.4067797,0.8,0.5393258
1258,No Empirical,uniform,Very High,High,10000,9,1.0,0.7987928,0.8881432
1259,No Empirical,uniform,Low,Low,10000,9,0.397351,0.952381,0.5607477
1260,No Empirical,uniform,High,High,10000,9,1.0,0.7513989,0.8580557
1261,No Empirical,uniform,Medium,Low,10000,9,1.0,0.9191919,0.9578947
1262,No Empirical,uniform,Low,High,10000,9,0.4615385,0.8,0.5853659
1263,No Empirical,uniform,High,Low,10000,9,1.0,0.9337061,0.9657166
1264,No Empirical,uniform,Very High,Low,10000,9,1.0,0.9230769,0.96
1265,No Empirical,uniform,Very High,High,10000,11,1.0,0.7994634,0.8885576
1266,No Empirical,uniform,High,Low,10000,11,1.0,0.9353035,0.9665704
1267,No Empirical,uniform,Low,Low,10000,11,0.3726708,0.952381,0.5357143
1268,No Empirical,uniform,Medium,Low,10000,11,1.0,0.9232323,0.960084
1269,No Empirical,uniform,Very High,Low,10000,11,1.0,0.9237344,0.9603554
1270,No Empirical,uniform,High,High,10000,11,1.0,0.7577938,0.8622101
1271,No Empirical,uniform,Low,High,10000,11,0.4571429,0.8,0.5818182
1272,No Empirical,uniform,Low,Low,10000,13,0.3636364,0.952381,0.5263158
1273,No Empirical,uniform,Very High,Low,10000,13,1.0,0.921762,0.9592884
1274,No Empirical,uniform,Medium,Low,10000,13,1.0,0.9191919,0.9578947
1275,No Empirical,uniform,High,Low,10000,13,1.0,0.9353035,0.9665704
1276,No Empirical,uniform,Very High,High,10000,13,1.0,0.7887324,0.8818898
1277,No Empirical,uniform,High,High,10000,13,1.0,0.7394085,0.8501838
1278,No Empirical,uniform,Low,High,10000,13,0.4375,0.8166667,0.5697674
1279,No Empirical,uniform,High,Low,10000,15,1.0,0.9361022,0.9669967
1280,No Empirical,uniform,Low,Low,10000,15,0.3797468,0.952381,0.5429864
1281,No Empirical,uniform,Very High,High,10000,15,1.0,0.79611,0.8864824
1282,No Empirical,uniform,Low,High,10000,15,0.4752475,0.8,0.5962733
1283,No Empirical,uniform,Medium,Low,10000,15,1.0,0.9252525,0.9611752
1284,No Empirical,uniform,High,High,10000,15,1.0,0.736211,0.8480663
1285,No Empirical,uniform,Very High,Low,10000,15,1.0,0.921762,0.9592884
1286,No Empirical,uniform,Low,Low,10000,17,0.4225352,0.952381,0.5853659
1287,No Empirical,uniform,Very High,High,10000,17,1.0,0.7994634,0.8885576
1288,No Empirical,uniform,Low,High,10000,17,0.4485981,0.8,0.5748503
1289,No Empirical,uniform,High,High,10000,17,1.0,0.7474021,0.8554437
1290,No Empirical,uniform,Medium,Low,10000,17,0.997807,0.9191919,0.9568875
1291,No Empirical,uniform,Very High,Low,10000,17,1.0,0.921762,0.9592884
1292,No Empirical,uniform,High,Low,10000,17,1.0,0.9353035,0.9665704
1293,No Empirical,uniform,Very High,Low,10000,19,1.0,0.921762,0.9592884
1294,No Empirical,uniform,Low,Low,10000,19,0.3821656,0.952381,0.5454545
1295,No Empirical,uniform,High,Low,10000,19,1.0,0.936901,0.9674227
1296,No Empirical,uniform,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1297,No Empirical,uniform,Very High,High,10000,19,1.0,0.7907445,0.8831461
1298,No Empirical,uniform,High,High,10000,19,1.0,0.7545963,0.8601367
1299,No Empirical,uniform,Low,High,10000,19,0.4324324,0.8,0.5614035
1300,No Empirical,Bounded NBD,Very High,Low,10000,0,1.0,0.921762,0.9592884
1301,No Empirical,Bounded NBD,Low,High,10000,0,1.0,0.8,0.8888889
1302,No Empirical,Bounded NBD,Very High,High,10000,0,0.995971,0.8289738,0.9048316
1303,No Empirical,Bounded NBD,Low,Low,10000,0,0.952381,0.952381,0.952381
1304,No Empirical,Bounded NBD,High,High,10000,0,0.9958635,0.7697842,0.8683499
1305,No Empirical,Bounded NBD,High,Low,10000,0,1.0,0.9392971,0.9686985
1306,No Empirical,Bounded NBD,Medium,Low,10000,0,0.9912854,0.9191919,0.9538784
1307,No Empirical,Bounded NBD,Low,Low,10000,2,0.9677419,0.952381,0.96
1308,No Empirical,Bounded NBD,Medium,Low,10000,2,1.0,0.9191919,0.9578947
1309,No Empirical,Bounded NBD,High,Low,10000,2,1.0,0.936901,0.9674227
1310,No Empirical,Bounded NBD,Very High,Low,10000,2,1.0,0.921762,0.9592884
1311,No Empirical,Bounded NBD,High,High,10000,2,0.9969262,0.7777778,0.8738213
1312,No Empirical,Bounded NBD,Low,High,10000,2,1.0,0.7833333,0.8785047
1313,No Empirical,Bounded NBD,Very High,High,10000,2,0.9959448,0.8236083,0.9016153
1314,No Empirical,Bounded NBD,Very High,Low,10000,4,1.0,0.921762,0.9592884
1315,No Empirical,Bounded NBD,High,Low,10000,4,1.0,0.936901,0.9674227
1316,No Empirical,Bounded NBD,Low,Low,10000,4,0.9677419,0.952381,0.96
1317,No Empirical,Bounded NBD,Medium,Low,10000,4,0.997807,0.9191919,0.9568875
1318,No Empirical,Bounded NBD,Very High,High,10000,4,1.0,0.8169014,0.8992248
1319,No Empirical,Bounded NBD,High,High,10000,4,0.9969231,0.7769784,0.8733154
1320,No Empirical,Bounded NBD,Low,High,10000,4,0.9791667,0.7833333,0.8703704
1321,No Empirical,Bounded NBD,Medium,Low,10000,6,1.0,0.9191919,0.9578947
1322,No Empirical,Bounded NBD,Very High,Low,10000,6,1.0,0.921762,0.9592884
1323,No Empirical,Bounded NBD,Low,High,10000,6,1.0,0.8,0.8888889
1324,No Empirical,Bounded NBD,Low,Low,10000,6,0.9836066,0.952381,0.9677419
1325,No Empirical,Bounded NBD,Very High,High,10000,6,0.9967453,0.8215962,0.9007353
1326,No Empirical,Bounded NBD,High,High,10000,6,0.9949187,0.7825739,0.8760626
1327,No Empirical,Bounded NBD,High,Low,10000,6,1.0,0.9353035,0.9665704
1328,No Empirical,Bounded NBD,Very High,High,10000,8,0.9967427,0.8209256,0.900331
1329,No Empirical,Bounded NBD,Low,Low,10000,8,0.9677419,0.952381,0.96
1330,No Empirical,Bounded NBD,Low,High,10000,8,1.0,0.7833333,0.8785047
1331,No Empirical,Bounded NBD,Very High,Low,10000,8,1.0,0.921762,0.9592884
1332,No Empirical,Bounded NBD,High,Low,10000,8,1.0,0.9353035,0.9665704
1333,No Empirical,Bounded NBD,Medium,Low,10000,8,1.0,0.9232323,0.960084
1334,No Empirical,Bounded NBD,High,High,10000,8,1.0,0.7641886,0.8663344
1335,No Empirical,Bounded NBD,Low,High,10000,10,1.0,0.7833333,0.8785047
1336,No Empirical,Bounded NBD,Very High,Low,10000,10,1.0,0.921762,0.9592884
1337,No Empirical,Bounded NBD,Very High,High,10000,10,0.997561,0.8229376,0.9018743
1338,No Empirical,Bounded NBD,Low,Low,10000,10,0.9677419,0.952381,0.96
1339,No Empirical,Bounded NBD,Medium,Low,10000,10,1.0,0.9191919,0.9578947
1340,No Empirical,Bounded NBD,High,High,10000,10,0.9969574,0.7857714,0.8788556
1341,No Empirical,Bounded NBD,High,Low,10000,10,1.0,0.936901,0.9674227
1342,No Empirical,Bounded NBD,Medium,Low,10000,12,1.0,0.9191919,0.9578947
1343,No Empirical,Bounded NBD,Low,High,10000,12,1.0,0.7833333,0.8785047
1344,No Empirical,Bounded NBD,Very High,Low,10000,12,1.0,0.921762,0.9592884
1345,No Empirical,Bounded NBD,Very High,High,10000,12,0.9959448,0.8236083,0.9016153
1346,No Empirical,Bounded NBD,Low,Low,10000,12,0.9677419,0.952381,0.96
1347,No Empirical,Bounded NBD,High,High,10000,12,0.9948665,0.7745803,0.8710112
1348,No Empirical,Bounded NBD,High,Low,10000,12,1.0,0.9353035,0.9665704
1349,No Empirical,Bounded NBD,High,Low,10000,14,1.0,0.9353035,0.9665704
1350,No Empirical,Bounded NBD,Very High,Low,10000,14,1.0,0.921762,0.9592884
1351,No Empirical,Bounded NBD,Medium,Low,10000,14,0.9978166,0.9232323,0.9590766
1352,No Empirical,Bounded NBD,High,High,10000,14,1.0,0.7609912,0.864276
1353,No Empirical,Bounded NBD,Very High,High,10000,14,0.997557,0.8215962,0.9010666
1354,No Empirical,Bounded NBD,Low,Low,10000,14,0.9677419,0.952381,0.96
1355,No Empirical,Bounded NBD,Low,High,10000,14,1.0,0.7833333,0.8785047
1356,No Empirical,Bounded NBD,Medium,Low,10000,16,1.0,0.9191919,0.9578947
1357,No Empirical,Bounded NBD,Low,High,10000,16,1.0,0.7833333,0.8785047
1358,No Empirical,Bounded NBD,Very High,Low,10000,16,1.0,0.9230769,0.96
1359,No Empirical,Bounded NBD,High,Low,10000,16,1.0,0.9392971,0.9686985
1360,No Empirical,Bounded NBD,High,High,10000,16,0.994856,0.7729816,0.8699955
1361,No Empirical,Bounded NBD,Very High,High,10000,16,0.9959383,0.8222669,0.9008082
1362,No Empirical,Bounded NBD,Low,Low,10000,16,0.9677419,0.952381,0.96
1363,No Empirical,Bounded NBD,Low,Low,10000,18,0.9836066,0.952381,0.9677419
1364,No Empirical,Bounded NBD,Very High,High,10000,18,0.997559,0.8222669,0.9014706
1365,No Empirical,Bounded NBD,High,High,10000,18,0.9989518,0.7617906,0.8643991
1366,No Empirical,Bounded NBD,Medium,Low,10000,18,0.9956236,0.9191919,0.9558824
1367,No Empirical,Bounded NBD,Low,High,10000,18,0.9795918,0.8,0.8807339
1368,No Empirical,Bounded NBD,High,Low,10000,18,1.0,0.9353035,0.9665704
1369,No Empirical,Bounded NBD,Very High,Low,10000,18,1.0,0.921762,0.9592884
1370,No Empirical,Bounded NBD,Low,Low,10000,20,0.9677419,0.952381,0.96
1371,No Empirical,Bounded NBD,Low,High,10000,20,1.0,0.8,0.8888889
1372,No Empirical,Bounded NBD,Very High,High,10000,20,0.997559,0.8222669,0.9014706
1373,No Empirical,Bounded NBD,Very High,Low,10000,20,1.0,0.9237344,0.9603554
1374,No Empirical,Bounded NBD,High,Low,10000,20,1.0,0.9384984,0.9682736
1375,No Empirical,Bounded NBD,Medium,Low,10000,20,0.995614,0.9171717,0.9547844
1376,No Empirical,Bounded NBD,High,High,10000,20,0.9938144,0.7705835,0.8680774
1377,No Empirical,Bounded NBD,Low,Low,10000,3,0.9836066,0.952381,0.9677419
1378,No Empirical,Bounded NBD,Very High,Low,10000,3,1.0,0.921762,0.9592884
1379,No Empirical,Bounded NBD,Medium,Low,10000,3,0.997807,0.9191919,0.9568875
1380,No Empirical,Bounded NBD,Very High,High,10000,3,0.9975689,0.8256204,0.9034862
1381,No Empirical,Bounded NBD,Low,High,10000,3,1.0,0.7833333,0.8785047
1382,No Empirical,Bounded NBD,High,Low,10000,3,1.0,0.936901,0.9674227
1383,No Empirical,Bounded NBD,High,High,10000,3,0.9969294,0.7785771,0.8743268
1384,No Empirical,Bounded NBD,Very High,High,10000,5,0.997549,0.8189135,0.8994475
1385,No Empirical,Bounded NBD,Low,High,10000,5,0.9795918,0.8,0.8807339
1386,No Empirical,Bounded NBD,Medium,Low,10000,5,1.0,0.9191919,0.9578947
1387,No Empirical,Bounded NBD,Very High,Low,10000,5,1.0,0.921762,0.9592884
1388,No Empirical,Bounded NBD,High,High,10000,5,0.9979036,0.7609912,0.8634921
1389,No Empirical,Bounded NBD,High,Low,10000,5,1.0,0.9337061,0.9657166
1390,No Empirical,Bounded NBD,Low,Low,10000,5,0.9677419,0.952381,0.96
1391,No Empirical,Bounded NBD,Very High,Low,10000,7,1.0,0.921762,0.9592884
1392,No Empirical,Bounded NBD,Medium,Low,10000,7,1.0,0.9191919,0.9578947
1393,No Empirical,Bounded NBD,Low,High,10000,7,1.0,0.8,0.8888889
1394,No Empirical,Bounded NBD,Very High,High,10000,7,0.997547,0.8182428,0.899042
1395,No Empirical,Bounded NBD,Low,Low,10000,7,0.9836066,0.952381,0.9677419
1396,No Empirical,Bounded NBD,High,Low,10000,7,1.0,0.9353035,0.9665704
1397,No Empirical,Bounded NBD,High,High,10000,7,0.9968976,0.7705835,0.8692516
1398,No Empirical,Bounded NBD,Medium,Low,10000,9,1.0,0.9232323,0.960084
1399,No Empirical,Bounded NBD,Low,High,10000,9,1.0,0.7666667,0.8679245
1400,No Empirical,Bounded NBD,Very High,Low,10000,9,1.0,0.921762,0.9592884
1401,No Empirical,Bounded NBD,High,High,10000,9,0.9979466,0.7769784,0.8737079
1402,No Empirical,Bounded NBD,Very High,High,10000,9,0.996748,0.8222669,0.9011393
1403,No Empirical,Bounded NBD,High,Low,10000,9,1.0,0.9376997,0.9678483
1404,No Empirical,Bounded NBD,Low,Low,10000,9,0.9677419,0.952381,0.96
1405,No Empirical,Bounded NBD,Medium,Low,10000,11,0.997807,0.9191919,0.9568875
1406,No Empirical,Bounded NBD,Low,High,10000,11,1.0,0.7666667,0.8679245
1407,No Empirical,Bounded NBD,Very High,High,10000,11,0.9975669,0.8249497,0.9030837
1408,No Empirical,Bounded NBD,High,High,10000,11,0.9978769,0.7513989,0.8572731
1409,No Empirical,Bounded NBD,Low,Low,10000,11,0.9836066,0.952381,0.9677419
1410,No Empirical,Bounded NBD,High,Low,10000,11,1.0,0.9353035,0.9665704
1411,No Empirical,Bounded NBD,Very High,Low,10000,11,1.0,0.921762,0.9592884
1412,No Empirical,Bounded NBD,Very High,High,10000,13,0.9951535,0.8262911,0.9028948
1413,No Empirical,Bounded NBD,Medium,Low,10000,13,1.0,0.9191919,0.9578947
1414,No Empirical,Bounded NBD,Low,High,10000,13,1.0,0.85,0.9189189
1415,No Empirical,Bounded NBD,Very High,Low,10000,13,1.0,0.921762,0.9592884
1416,No Empirical,Bounded NBD,High,Low,10000,13,1.0,0.9353035,0.9665704
1417,No Empirical,Bounded NBD,High,High,10000,13,0.9949444,0.7865707,0.8785714
1418,No Empirical,Bounded NBD,Low,Low,10000,13,0.9677419,0.952381,0.96
1419,No Empirical,Bounded NBD,Low,Low,10000,15,0.9836066,0.952381,0.9677419
1420,No Empirical,Bounded NBD,Medium,Low,10000,15,1.0,0.9191919,0.9578947
1421,No Empirical,Bounded NBD,High,High,10000,15,0.9948613,0.773781,0.8705036
1422,No Empirical,Bounded NBD,High,Low,10000,15,1.0,0.9353035,0.9665704
